,index,regionid,regionname,sizerank,tier,date,income,zri,percentincomespentonrent,state
251,251,394692,"Houston, TX",6,Upper Tier,2014-06-30,142900.0,1548,0.1299930020993701,TX
252,252,394692,"Houston, TX",6,Bottom Tier,2014-09-30,21699.9,919,0.5082051069359766,TX
253,253,394692,"Houston, TX",6,Upper Tier,2014-09-30,144471.9,1558,0.1294092484420846,TX
254,254,394692,"Houston, TX",6,Bottom Tier,2014-12-31,21799.8,934,0.5141331571849284,TX
255,255,394692,"Houston, TX",6,Upper Tier,2014-12-31,146043.8,1564,0.1285093923877631,TX
256,256,394692,"Houston, TX",6,Bottom Tier,2015-03-31,21899.7,967,0.5298702721955095,TX
257,257,394692,"Houston, TX",6,Upper Tier,2015-03-31,147615.7,1576,0.1281164537376444,TX
258,258,394692,"Houston, TX",6,Bottom Tier,2015-06-30,21999.6,1025,0.5591010745649921,TX
259,259,394692,"Houston, TX",6,Upper Tier,2015-06-30,149187.6,1602,0.1288578943558311,TX
260,260,394692,"Houston, TX",6,Bottom Tier,2015-09-30,22099.5,1096,0.5951265865743569,TX
261,261,394692,"Houston, TX",6,Upper Tier,2015-09-30,150759.5,1653,0.1315737980027792,TX
262,262,394692,"Houston, TX",6,Bottom Tier,2015-12-31,22199.4,1168,0.6313684153625774,TX
263,263,394692,"Houston, TX",6,Upper Tier,2015-12-31,152331.4,1718,0.1353365097412615,TX
264,264,394692,"Houston, TX",6,Bottom Tier,2016-03-31,22299.3,1212,0.6522177826209792,TX
265,265,394692,"Houston, TX",6,Upper Tier,2016-03-31,153903.3,1756,0.1369171421275567,TX
266,266,394692,"Houston, TX",6,Bottom Tier,2016-06-30,22399.2,1216,0.6514518375656273,TX
267,267,394692,"Houston, TX",6,Upper Tier,2016-06-30,155475.2,1753,0.1353013213682954,TX
268,268,395209,"Washington, DC",7,Bottom Tier,2010-12-31,33000.0,1194,0.4341818181818181,DC
269,269,395209,"Washington, DC",7,Upper Tier,2010-12-31,180000.0,2188,0.1458666666666666,DC
270,270,395209,"Washington, DC",7,Bottom Tier,2011-03-31,33500.0,1223,0.4380895522388059,DC
271,271,395209,"Washington, DC",7,Upper Tier,2011-03-31,181000.0,2272,0.1506298342541436,DC
272,272,395209,"Washington, DC",7,Bottom Tier,2011-06-30,34000.0,1251,0.4415294117647059,DC
273,273,395209,"Washington, DC",7,Upper Tier,2011-06-30,182000.0,2354,0.1552087912087912,DC
274,274,395209,"Washington, DC",7,Bottom Tier,2011-09-30,33750.0,1279,0.4547555555555556,DC
275,275,395209,"Washington, DC",7,Upper Tier,2011-09-30,182850.0,2430,0.1594749794913864,DC
276,276,395209,"Washington, DC",7,Bottom Tier,2011-12-31,33500.0,1302,0.4663880597014925,DC
277,277,395209,"Washington, DC",7,Upper Tier,2011-12-31,183700.0,2482,0.1621339139902014,DC
278,278,395209,"Washington, DC",7,Bottom Tier,2012-03-31,33250.0,1316,0.4749473684210526,DC
279,279,395209,"Washington, DC",7,Upper Tier,2012-03-31,184550.0,2513,0.163402871850447,DC
280,280,395209,"Washington, DC",7,Bottom Tier,2012-06-30,33000.0,1325,0.4818181818181818,DC
281,281,395209,"Washington, DC",7,Upper Tier,2012-06-30,185400.0,2524,0.1633656957928802,DC
282,282,395209,"Washington, DC",7,Bottom Tier,2012-09-30,33400.0,1336,0.48,DC
283,283,395209,"Washington, DC",7,Upper Tier,2012-09-30,186550.0,2534,0.1630018761726079,DC
284,284,395209,"Washington, DC",7,Bottom Tier,2012-12-31,33800.0,1344,0.4771597633136095,DC
285,285,395209,"Washington, DC",7,Upper Tier,2012-12-31,187700.0,2541,0.1624507192328183,DC
286,286,395209,"Washington, DC",7,Bottom Tier,2013-03-31,34200.0,1348,0.4729824561403509,DC
287,287,395209,"Washington, DC",7,Upper Tier,2013-03-31,188850.0,2536,0.161143764892772,DC
288,288,395209,"Washington, DC",7,Bottom Tier,2013-06-30,34600.0,1354,0.4695953757225433,DC
289,289,395209,"Washington, DC",7,Upper Tier,2013-06-30,190000.0,2517,0.1589684210526316,DC
290,290,395209,"Washington, DC",7,Bottom Tier,2013-09-30,34700.0,1363,0.4713544668587896,DC
291,291,395209,"Washington, DC",7,Upper Tier,2013-09-30,190886.124999999,2487,0.156344522159482,DC
292,292,395209,"Washington, DC",7,Bottom Tier,2013-12-31,34800.0,1373,0.4734482758620689,DC
293,293,395209,"Washington, DC",7,Upper Tier,2013-12-31,191772.249999997,2458,0.1538074460721009,DC
294,294,395209,"Washington, DC",7,Bottom Tier,2014-03-31,34900.0,1385,0.4762177650429799,DC
295,295,395209,"Washington, DC",7,Upper Tier,2014-03-31,192658.374999996,2441,0.1520411453693648,DC
296,296,395209,"Washington, DC",7,Bottom Tier,2014-06-30,35000.0,1393,0.4776,DC
297,297,395209,"Washington, DC",7,Upper Tier,2014-06-30,193544.499999995,2432,0.1507870283061557,DC
298,298,395209,"Washington, DC",7,Bottom Tier,2014-09-30,35161.875,1399,0.4774489415026929,DC
299,299,395209,"Washington, DC",7,Upper Tier,2014-09-30,195673.489499995,2423,0.1485944778431558,DC
300,300,395209,"Washington, DC",7,Bottom Tier,2014-12-31,35323.75,1406,0.4776389822711349,DC
301,301,395209,"Washington, DC",7,Upper Tier,2014-12-31,197802.478999995,2422,0.1469344577830126,DC
302,302,395209,"Washington, DC",7,Bottom Tier,2015-03-31,35485.625,1419,0.4798562798316219,DC
303,303,395209,"Washington, DC",7,Upper Tier,2015-03-31,199931.468499995,2462,0.1477706347162689,DC
304,304,395209,"Washington, DC",7,Bottom Tier,2015-06-30,35647.5,1440,0.4847464759099516,DC
305,305,395209,"Washington, DC",7,Upper Tier,2015-06-30,202060.457999995,2569,0.1525681981776007,DC
306,306,395209,"Washington, DC",7,Bottom Tier,2015-09-30,35809.375,1466,0.4912679989527882,DC
307,307,395209,"Washington, DC",7,Upper Tier,2015-09-30,204189.447499995,2714,0.1594989378674958,DC
308,308,395209,"Washington, DC",7,Bottom Tier,2015-12-31,35971.25,1494,0.4983980262014803,DC
309,309,395209,"Washington, DC",7,Upper Tier,2015-12-31,206318.436999995,2882,0.1676243795895024,DC
310,310,395209,"Washington, DC",7,Bottom Tier,2016-03-31,36133.125,1516,0.5034715375434591,DC
311,311,395209,"Washington, DC",7,Upper Tier,2016-03-31,208447.426499994,3001,0.1727629868340016,DC
312,312,395209,"Washington, DC",7,Bottom Tier,2016-06-30,36295.0,1525,0.5042016806722689,DC
313,313,395209,"Washington, DC",7,Upper Tier,2016-06-30,210576.415999994,3036,0.1730108275753018,DC
314,314,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2010-12-31,15500.0,1004,0.7772903225806451,FL
315,315,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2010-12-31,106505.0,1744,0.1964978170038965,FL
316,316,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2011-03-31,15750.0,1027,0.7824761904761904,FL
317,317,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2011-03-31,107252.5,1758,0.1966947157408918,FL
318,318,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2011-06-30,16000.0,1048,0.786,FL
319,319,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2011-06-30,108000.0,1773,0.197,FL
320,320,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2011-09-30,15975.0,1069,0.8030046948356807,FL
321,321,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2011-09-30,108575.0,1786,0.1973935067925397,FL
322,322,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2011-12-31,15950.0,1083,0.8147962382445141,FL
323,323,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2011-12-31,109150.0,1799,0.1977828676133761,FL
324,324,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2012-03-31,15925.0,1090,0.8213500784929356,FL
325,325,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2012-03-31,109725.0,1807,0.1976213260423786,FL
326,326,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2012-06-30,15900.0,1099,0.8294339622641509,FL
327,327,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2012-06-30,110300.0,1814,0.1973526745240253,FL
328,328,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2012-09-30,15925.0,1107,0.834160125588697,FL
329,329,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2012-09-30,110725.0,1829,0.1982208173402574,FL
330,330,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2012-12-31,15950.0,1119,0.8418808777429467,FL
331,331,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2012-12-31,111150.0,1859,0.2007017543859649,FL
332,332,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2013-03-31,15975.0,1139,0.8555868544600939,FL
333,333,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2013-03-31,111575.0,1904,0.2047770557920681,FL
334,334,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2013-06-30,16000.0,1162,0.8715,FL
335,335,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2013-06-30,112000.0,1968,0.2108571428571428,FL
336,336,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2013-09-30,16250.0,1183,0.8736,FL
337,337,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2013-09-30,113500.0,2044,0.2161057268722467,FL
338,338,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2013-12-31,16500.0,1196,0.8698181818181818,FL
339,339,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2013-12-31,115000.0,2114,0.2205913043478261,FL
340,340,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2014-03-31,16750.0,1201,0.8604179104477612,FL
341,341,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2014-03-31,116500.0,2167,0.2232103004291845,FL
342,342,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2014-06-30,17000.0,1206,0.8512941176470589,FL
343,343,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2014-06-30,118000.0,2191,0.2228135593220339,FL
344,344,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2014-09-30,17078.625,1217,0.8551039676788968,FL
345,345,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2014-09-30,119298.0,2193,0.2205904541568173,FL
346,346,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2014-12-31,17157.25,1237,0.8651736146526978,FL
347,347,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2014-12-31,120596.0,2191,0.2180171813327142,FL
348,348,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2015-03-31,17235.875,1265,0.8807211702335971,FL
349,349,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2015-03-31,121894.0,2199,0.2164831739051963,FL
350,350,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2015-06-30,17314.5,1298,0.8995928268214503,FL
351,351,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2015-06-30,123192.0,2227,0.2169296707578414,FL
352,352,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2015-09-30,17393.125,1338,0.9231233605231952,FL
353,353,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2015-09-30,124490.0,2259,0.2177524299140493,FL
354,354,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2015-12-31,17471.75,1383,0.949876228769299,FL
355,355,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2015-12-31,125788.0,2294,0.2188444048716888,FL
356,356,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2016-03-31,17550.375,1419,0.9702356787248136,FL
357,357,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2016-03-31,127086.0,2316,0.2186865587082762,FL
358,358,394856,"Miami-Fort Lauderdale, FL",8,Bottom Tier,2016-06-30,17629.0,1443,0.9822451642180496,FL
359,359,394856,"Miami-Fort Lauderdale, FL",8,Upper Tier,2016-06-30,128384.0,2305,0.2154474077766699,FL
360,360,394347,"Atlanta, GA",9,Bottom Tier,2010-12-31,18750.0,700,0.448,GA
361,361,394347,"Atlanta, GA",9,Upper Tier,2010-12-31,118750.0,1108,0.1119663157894736,GA
362,362,394347,"Atlanta, GA",9,Bottom Tier,2011-03-31,18975.0,699,0.4420553359683794,GA
363,363,394347,"Atlanta, GA",9,Upper Tier,2011-03-31,119375.0,1118,0.1123853403141361,GA
364,364,394347,"Atlanta, GA",9,Bottom Tier,2011-06-30,19200.0,697,0.435625,GA
365,365,394347,"Atlanta, GA",9,Upper Tier,2011-06-30,120000.0,1130,0.113,GA
366,366,394347,"Atlanta, GA",9,Bottom Tier,2011-09-30,19400.0,696,0.4305154639175257,GA
367,367,394347,"Atlanta, GA",9,Upper Tier,2011-09-30,120500.0,1143,0.1138257261410788,GA
368,368,394347,"Atlanta, GA",9,Bottom Tier,2011-12-31,19600.0,697,0.426734693877551,GA
369,369,394347,"Atlanta, GA",9,Upper Tier,2011-12-31,121000.0,1167,0.1157355371900826,GA
370,370,394347,"Atlanta, GA",9,Bottom Tier,2012-03-31,19800.0,698,0.423030303030303,GA
371,371,394347,"Atlanta, GA",9,Upper Tier,2012-03-31,121500.0,1191,0.1176296296296296,GA
372,372,394347,"Atlanta, GA",9,Bottom Tier,2012-06-30,20000.0,699,0.4194,GA
373,373,394347,"Atlanta, GA",9,Upper Tier,2012-06-30,122000.0,1205,0.1185245901639344,GA
374,374,394347,"Atlanta, GA",9,Bottom Tier,2012-09-30,20125.0,700,0.417391304347826,GA
375,375,394347,"Atlanta, GA",9,Upper Tier,2012-09-30,122750.0,1209,0.1181914460285132,GA
376,376,394347,"Atlanta, GA",9,Bottom Tier,2012-12-31,20250.0,702,0.416,GA
377,377,394347,"Atlanta, GA",9,Upper Tier,2012-12-31,123500.0,1215,0.1180566801619433,GA
378,378,394347,"Atlanta, GA",9,Bottom Tier,2013-03-31,20375.0,709,0.4175705521472392,GA
379,379,394347,"Atlanta, GA",9,Upper Tier,2013-03-31,124250.0,1224,0.1182132796780684,GA
380,380,394347,"Atlanta, GA",9,Bottom Tier,2013-06-30,20500.0,721,0.4220487804878048,GA
381,381,394347,"Atlanta, GA",9,Upper Tier,2013-06-30,125000.0,1236,0.118656,GA
382,382,394347,"Atlanta, GA",9,Bottom Tier,2013-09-30,20875.0,740,0.4253892215568862,GA
383,383,394347,"Atlanta, GA",9,Upper Tier,2013-09-30,126100.0,1255,0.1194290245836637,GA
384,384,394347,"Atlanta, GA",9,Bottom Tier,2013-12-31,21250.0,761,0.4297411764705882,GA
385,385,394347,"Atlanta, GA",9,Upper Tier,2013-12-31,127200.0,1283,0.1210377358490566,GA
386,386,394347,"Atlanta, GA",9,Bottom Tier,2014-03-31,21625.0,778,0.4317225433526011,GA
387,387,394347,"Atlanta, GA",9,Upper Tier,2014-03-31,128300.0,1319,0.1233671083398285,GA
388,388,394347,"Atlanta, GA",9,Bottom Tier,2014-06-30,22000.0,791,0.4314545454545455,GA
389,389,394347,"Atlanta, GA",9,Upper Tier,2014-06-30,129400.0,1358,0.125935085007728,GA
390,390,394347,"Atlanta, GA",9,Bottom Tier,2014-09-30,22101.75,797,0.4327259153686925,GA
391,391,394347,"Atlanta, GA",9,Upper Tier,2014-09-30,130823.4,1391,0.1275918528336674,GA
392,392,394347,"Atlanta, GA",9,Bottom Tier,2014-12-31,22203.5,801,0.4329047222284775,GA
393,393,394347,"Atlanta, GA",9,Upper Tier,2014-12-31,132246.8,1420,0.1288499986389084,GA
394,394,394347,"Atlanta, GA",9,Bottom Tier,2015-03-31,22305.25,810,0.4357718474350209,GA
395,395,394347,"Atlanta, GA",9,Upper Tier,2015-03-31,133670.2,1456,0.1307097617868455,GA
396,396,394347,"Atlanta, GA",9,Bottom Tier,2015-06-30,22407.0,822,0.4402195742401928,GA
397,397,394347,"Atlanta, GA",9,Upper Tier,2015-06-30,135093.6,1512,0.1343068805628098,GA
398,398,394347,"Atlanta, GA",9,Bottom Tier,2015-09-30,22508.75,840,0.447825845504526,GA
399,399,394347,"Atlanta, GA",9,Upper Tier,2015-09-30,136517.0,1587,0.1394991100009522,GA
400,400,394347,"Atlanta, GA",9,Bottom Tier,2015-12-31,22610.5,864,0.4585480197253488,GA
401,401,394347,"Atlanta, GA",9,Upper Tier,2015-12-31,137940.4,1669,0.1451931413856999,GA
402,402,394347,"Atlanta, GA",9,Bottom Tier,2016-03-31,22712.25,883,0.4665323779017931,GA
403,403,394347,"Atlanta, GA",9,Upper Tier,2016-03-31,139363.8,1733,0.1492209598188338,GA
404,404,394347,"Atlanta, GA",9,Bottom Tier,2016-06-30,22814.0,896,0.4712895590426931,GA
405,405,394347,"Atlanta, GA",9,Upper Tier,2016-06-30,140787.2,1767,0.1506102827529775,GA
406,406,394404,"Boston, MA",10,Bottom Tier,2010-12-31,21000.0,1341,0.7662857142857142,MA
407,407,394404,"Boston, MA",10,Upper Tier,2010-12-31,152500.0,2275,0.1790163934426229,MA
408,408,394404,"Boston, MA",10,Bottom Tier,2011-03-31,21300.0,1322,0.7447887323943662,MA
409,409,394404,"Boston, MA",10,Upper Tier,2011-03-31,153750.0,2289,0.1786536585365853,MA
410,410,394404,"Boston, MA",10,Bottom Tier,2011-06-30,21600.0,1306,0.7255555555555555,MA
411,411,394404,"Boston, MA",10,Upper Tier,2011-06-30,155000.0,2309,0.1787612903225806,MA
412,412,394404,"Boston, MA",10,Bottom Tier,2011-09-30,21825.0,1294,0.7114776632302405,MA
413,413,394404,"Boston, MA",10,Upper Tier,2011-09-30,156000.0,2332,0.1793846153846154,MA
414,414,394404,"Boston, MA",10,Bottom Tier,2011-12-31,22050.0,1322,0.7194557823129252,MA
415,415,394404,"Boston, MA",10,Upper Tier,2011-12-31,157000.0,2403,0.1836687898089172,MA
416,416,394404,"Boston, MA",10,Bottom Tier,2012-03-31,22275.0,1367,0.7364309764309764,MA
417,417,394404,"Boston, MA",10,Upper Tier,2012-03-31,158000.0,2486,0.1888101265822784,MA
418,418,394404,"Boston, MA",10,Bottom Tier,2012-06-30,22500.0,1401,0.7472,MA
419,419,394404,"Boston, MA",10,Upper Tier,2012-06-30,159000.0,2539,0.1916226415094339,MA
420,420,394404,"Boston, MA",10,Bottom Tier,2012-09-30,22625.0,1429,0.7579226519337017,MA
421,421,394404,"Boston, MA",10,Upper Tier,2012-09-30,161000.0,2576,0.192,MA
422,422,394404,"Boston, MA",10,Bottom Tier,2012-12-31,22750.0,1447,0.7632527472527473,MA
423,423,394404,"Boston, MA",10,Upper Tier,2012-12-31,163000.0,2597,0.1911901840490797,MA
424,424,394404,"Boston, MA",10,Bottom Tier,2013-03-31,22875.0,1456,0.7638032786885246,MA
425,425,394404,"Boston, MA",10,Upper Tier,2013-03-31,165000.0,2605,0.1894545454545454,MA
426,426,394404,"Boston, MA",10,Bottom Tier,2013-06-30,23000.0,1471,0.7674782608695652,MA
427,427,394404,"Boston, MA",10,Upper Tier,2013-06-30,167000.0,2628,0.1888383233532934,MA
428,428,394404,"Boston, MA",10,Bottom Tier,2013-09-30,23400.0,1486,0.762051282051282,MA
429,429,394404,"Boston, MA",10,Upper Tier,2013-09-30,168500.0,2652,0.1888664688427299,MA
430,430,394404,"Boston, MA",10,Bottom Tier,2013-12-31,23800.0,1494,0.7532773109243698,MA
431,431,394404,"Boston, MA",10,Upper Tier,2013-12-31,170000.0,2672,0.1886117647058823,MA
432,432,394404,"Boston, MA",10,Bottom Tier,2014-03-31,24200.0,1499,0.7433057851239669,MA
433,433,394404,"Boston, MA",10,Upper Tier,2014-03-31,171500.0,2691,0.1882915451895043,MA
434,434,394404,"Boston, MA",10,Bottom Tier,2014-06-30,24600.0,1506,0.7346341463414634,MA
435,435,394404,"Boston, MA",10,Upper Tier,2014-06-30,173000.0,2710,0.1879768786127167,MA
436,436,394404,"Boston, MA",10,Bottom Tier,2014-09-30,24713.775,1516,0.7361076970232188,MA
437,437,394404,"Boston, MA",10,Upper Tier,2014-09-30,174903.0,2728,0.1871666009159362,MA
438,438,394404,"Boston, MA",10,Bottom Tier,2014-12-31,24827.55,1540,0.7443344188210275,MA
439,439,394404,"Boston, MA",10,Upper Tier,2014-12-31,176806.0,2741,0.1860344105969254,MA
440,440,394404,"Boston, MA",10,Bottom Tier,2015-03-31,24941.325,1584,0.7621086690462515,MA
441,441,394404,"Boston, MA",10,Upper Tier,2015-03-31,178709.0,2738,0.1838519604496696,MA
442,442,394404,"Boston, MA",10,Bottom Tier,2015-06-30,25055.1,1628,0.779721493827604,MA
443,443,394404,"Boston, MA",10,Upper Tier,2015-06-30,180612.0,2712,0.1801873629659159,MA
444,444,394404,"Boston, MA",10,Bottom Tier,2015-09-30,25168.875,1684,0.8028964345843825,MA
445,445,394404,"Boston, MA",10,Upper Tier,2015-09-30,182515.0,2686,0.1765991836287428,MA
446,446,394404,"Boston, MA",10,Bottom Tier,2015-12-31,25282.65,1751,0.8310837669310772,MA
447,447,394404,"Boston, MA",10,Upper Tier,2015-12-31,184418.0,2674,0.1739960307562168,MA
448,448,394404,"Boston, MA",10,Bottom Tier,2016-03-31,25396.425,1798,0.8495683939767114,MA
449,449,394404,"Boston, MA",10,Upper Tier,2016-03-31,186321.0,2669,0.1718968876294137,MA
450,450,394404,"Boston, MA",10,Bottom Tier,2016-06-30,25510.2,1839,0.8650657384105181,MA
451,451,394404,"Boston, MA",10,Upper Tier,2016-06-30,188224.0,2675,0.1705414824889493,MA
452,452,395057,"San Francisco, CA",11,Bottom Tier,2010-12-31,22500.0,1224,0.6528,CA
453,453,395057,"San Francisco, CA",11,Upper Tier,2010-12-31,168800.0,3297,0.2343838862559241,CA
454,454,395057,"San Francisco, CA",11,Bottom Tier,2011-03-31,22650.0,1229,0.6511258278145695,CA
455,455,395057,"San Francisco, CA",11,Upper Tier,2011-03-31,170650.0,3178,0.2234749487254614,CA
456,456,395057,"San Francisco, CA",11,Bottom Tier,2011-06-30,22800.0,1237,0.6510526315789473,CA
457,457,395057,"San Francisco, CA",11,Upper Tier,2011-06-30,172500.0,3070,0.2135652173913043,CA
458,458,395057,"San Francisco, CA",11,Bottom Tier,2011-09-30,23350.0,1247,0.6408565310492506,CA
459,459,395057,"San Francisco, CA",11,Upper Tier,2011-09-30,175125.0,2974,0.2037858672376873,CA
460,460,395057,"San Francisco, CA",11,Bottom Tier,2011-12-31,23900.0,1280,0.6426778242677824,CA
461,461,395057,"San Francisco, CA",11,Upper Tier,2011-12-31,177750.0,2990,0.2018565400843882,CA
462,462,395057,"San Francisco, CA",11,Bottom Tier,2012-03-31,24450.0,1317,0.6463803680981595,CA
463,463,395057,"San Francisco, CA",11,Upper Tier,2012-03-31,180375.0,3025,0.2012474012474012,CA
464,464,395057,"San Francisco, CA",11,Bottom Tier,2012-06-30,25000.0,1348,0.64704,CA
465,465,395057,"San Francisco, CA",11,Upper Tier,2012-06-30,183000.0,3046,0.1997377049180327,CA
466,466,395057,"San Francisco, CA",11,Bottom Tier,2012-09-30,25250.0,1375,0.6534653465346535,CA
467,467,395057,"San Francisco, CA",11,Upper Tier,2012-09-30,183500.0,3106,0.203117166212534,CA
468,468,395057,"San Francisco, CA",11,Bottom Tier,2012-12-31,25500.0,1401,0.6592941176470588,CA
469,469,395057,"San Francisco, CA",11,Upper Tier,2012-12-31,184000.0,3215,0.2096739130434782,CA
470,470,395057,"San Francisco, CA",11,Bottom Tier,2013-03-31,25750.0,1425,0.6640776699029126,CA
471,471,395057,"San Francisco, CA",11,Upper Tier,2013-03-31,184500.0,3338,0.2171056910569105,CA
472,472,395057,"San Francisco, CA",11,Bottom Tier,2013-06-30,26000.0,1450,0.6692307692307692,CA
473,473,395057,"San Francisco, CA",11,Upper Tier,2013-06-30,185000.0,3458,0.2243027027027027,CA
474,474,395057,"San Francisco, CA",11,Bottom Tier,2013-09-30,26400.0,1471,0.6686363636363636,CA
475,475,395057,"San Francisco, CA",11,Upper Tier,2013-09-30,188750.0,3551,0.225758940397351,CA
476,476,395057,"San Francisco, CA",11,Bottom Tier,2013-12-31,26800.0,1488,0.6662686567164179,CA
477,477,395057,"San Francisco, CA",11,Upper Tier,2013-12-31,192500.0,3608,0.2249142857142857,CA
478,478,395057,"San Francisco, CA",11,Bottom Tier,2014-03-31,27200.0,1519,0.6701470588235294,CA
479,479,395057,"San Francisco, CA",11,Upper Tier,2014-03-31,196250.0,3681,0.22508025477707,CA
480,480,395057,"San Francisco, CA",11,Bottom Tier,2014-06-30,27600.0,1576,0.6852173913043478,CA
481,481,395057,"San Francisco, CA",11,Upper Tier,2014-06-30,200000.0,3785,0.2271,CA
482,482,395057,"San Francisco, CA",11,Bottom Tier,2014-09-30,27727.65,1650,0.7140886443676258,CA
483,483,395057,"San Francisco, CA",11,Upper Tier,2014-09-30,202200.0,3910,0.2320474777448071,CA
484,484,395057,"San Francisco, CA",11,Bottom Tier,2014-12-31,27855.3,1744,0.7513112405897621,CA
485,485,395057,"San Francisco, CA",11,Upper Tier,2014-12-31,204400.0,4063,0.23853228962818,CA
486,486,395057,"San Francisco, CA",11,Bottom Tier,2015-03-31,27982.95,1856,0.7959132257320976,CA
487,487,395057,"San Francisco, CA",11,Upper Tier,2015-03-31,206600.0,4277,0.2484220716360116,CA
488,488,395057,"San Francisco, CA",11,Bottom Tier,2015-06-30,28110.6,1971,0.8413907920855478,CA
489,489,395057,"San Francisco, CA",11,Upper Tier,2015-06-30,208800.0,4597,0.2641954022988506,CA
490,490,395057,"San Francisco, CA",11,Bottom Tier,2015-09-30,28238.25,2094,0.8898568431117367,CA
491,491,395057,"San Francisco, CA",11,Upper Tier,2015-09-30,211000.0,4961,0.2821421800947867,CA
492,492,395057,"San Francisco, CA",11,Bottom Tier,2015-12-31,28365.9,2217,0.9378866878893318,CA
493,493,395057,"San Francisco, CA",11,Upper Tier,2015-12-31,213200.0,5287,0.2975797373358348,CA
494,494,395057,"San Francisco, CA",11,Bottom Tier,2016-03-31,28493.55,2313,0.974115194491385,CA
495,495,395057,"San Francisco, CA",11,Upper Tier,2016-03-31,215400.0,5477,0.305125348189415,CA
496,496,395057,"San Francisco, CA",11,Bottom Tier,2016-06-30,28621.2,2382,0.9987002641398685,CA
497,497,395057,"San Francisco, CA",11,Upper Tier,2016-06-30,217600.0,5484,0.3024264705882353,CA
498,498,394532,"Detroit, MI",12,Bottom Tier,2010-12-31,16000.0,615,0.46125,MI
499,499,394532,"Detroit, MI",12,Upper Tier,2010-12-31,109400.0,1047,0.1148446069469835,MI
500,500,394532,"Detroit, MI",12,Bottom Tier,2011-03-31,16000.0,616,0.462,MI
501,501,394532,"Detroit, MI",12,Upper Tier,2011-03-31,110200.0,1036,0.1128130671506352,MI
502,502,394532,"Detroit, MI",12,Bottom Tier,2011-06-30,16000.0,614,0.4605,MI
503,503,394532,"Detroit, MI",12,Upper Tier,2011-06-30,111000.0,1025,0.1108108108108108,MI
504,504,394532,"Detroit, MI",12,Bottom Tier,2011-09-30,16150.0,612,0.4547368421052631,MI
505,505,394532,"Detroit, MI",12,Upper Tier,2011-09-30,112550.0,1014,0.1081119502443358,MI
506,506,394532,"Detroit, MI",12,Bottom Tier,2011-12-31,16300.0,605,0.4453987730061349,MI
507,507,394532,"Detroit, MI",12,Upper Tier,2011-12-31,114100.0,1010,0.1062226117440841,MI
508,508,394532,"Detroit, MI",12,Bottom Tier,2012-03-31,16450.0,596,0.4347720364741641,MI
509,509,394532,"Detroit, MI",12,Upper Tier,2012-03-31,115650.0,1002,0.1039688715953307,MI
510,510,394532,"Detroit, MI",12,Bottom Tier,2012-06-30,16600.0,594,0.4293975903614457,MI
